PVI;Station;Easting;Northing;elev_exist;elev_des;elev_diff;d_eastAxe
802;33020;180626.98170000000;655330.10270000000;42.51200000000;13.37000000000;29.14200000000;-13.49998773590
803;33030;180627.02430000000;655320.10280000000;43.13200000000;13.37000000000;29.76200000000;-13.50000747260
804;33040;180627.06690000000;655310.10290000000;43.75300000000;13.37000000000;30.38300000000;-13.50002720930
805;33050;180627.10950000000;655300.10300000000;44.37300000000;13.37000000000;31.00300000000;-13.50004694600
806;33060;180627.15220000000;655290.10310000000;44.49800000000;13.37000000000;31.12800000000;-13.49996668360
807;33070;180627.19480000000;655280.10320000000;44.78400000000;13.37000000000;31.41400000000;-13.49998642030
808;33080;180627.23740000000;655270.10330000000;44.91700000000;13.37000000000;31.54700000000;-13.50000615700
809;33090;180627.28000000000;655260.10330000000;44.97300000000;13.37000000000;31.60300000000;-13.50002631990
810;33100;180627.32260000000;655250.10340000000;45.03000000000;13.37000000000;31.66000000000;-13.50004605660
811;33110;180627.36530000000;655240.10350000000;45.26400000000;13.37000000000;31.89400000000;-13.49996579410
812;33120;180627.40790000000;655230.10360000000;45.81000000000;13.37000000000;32.44000000000;-13.49998553090
813;33130;180627.45050000000;655220.10370000000;46.35600000000;13.37000000000;32.98600000000;-13.50000526750
814;33140;180627.49310000000;655210.10380000000;46.91900000000;13.37000000000;33.54900000000;-13.50002500420
815;33150;180627.53570000000;655200.10390000000;47.32400000000;13.37000000000;33.95400000000;-13.50004474090
816;33160;180627.57840000000;655190.10400000000;47.29500000000;13.37000000000;33.92500000000;-13.49996447850
817;33170;180627.62100000000;655180.10410000000;47.24900000000;13.37000000000;33.87900000000;-13.49998421520
818;33180;180627.66360000000;655170.10420000000;47.17800000000;13.37000000000;33.80800000000;-13.50000395190
819;33190;180627.70620000000;655160.10430000000;47.10800000000;13.37000000000;33.73800000000;-13.50002368860
820;33200;180627.74880000000;655150.10430000000;47.09100000000;13.37000000000;33.72100000000;-13.50004385140
821;33210;180627.79150000000;655140.10440000000;47.14800000000;13.37000000000;33.77800000000;-13.49996358900
822;33220;180627.83410000000;655130.10450000000;47.29100000000;13.37000000000;33.92100000000;-13.49998332570
823;33230;180627.87670000000;655120.10460000000;47.43000000000;13.37000000000;34.06000000000;-13.50000306240
824;33240;180627.91930000000;655110.10470000000;47.31700000000;13.37000000000;33.94700000000;-13.50002279910
825;33250;180627.96190000000;655100.10480000000;47.46700000000;13.37000000000;34.09700000000;-13.50004253580
826;33260;180628.00460000000;655090.10490000000;47.34100000000;13.37000000000;33.97100000000;-13.49996227340
827;33270;180628.04720000000;655080.10500000000;47.21500000000;13.37000000000;33.84500000000;-13.49998201010
828;33280;180628.08980000000;655070.10510000000;47.10700000000;13.37000000000;33.73700000000;-13.50000174680
829;33290;180628.13240000000;655060.10520000000;47.05300000000;13.37000000000;33.68300000000;-13.50002148350
830;33300;180628.17500000000;655050.10530000000;47.07000000000;13.37000000000;33.70000000000;-13.50004122010
831;33310;180628.21770000000;655040.10530000000;47.08700000000;13.37000000000;33.71700000000;-13.49996138390
832;33320;180628.26030000000;655030.10540000000;47.12500000000;13.37000000000;33.75500000000;-13.49998112060
833;33330;180628.30290000000;655020.10550000000;47.16900000000;13.37000000000;33.79900000000;-13.50000085730
834;33340;180628.34550000000;655010.10560000000;47.21000000000;13.37000000000;33.84000000000;-13.50002059400
835;33350;180628.38810000000;655000.10570000000;47.25800000000;13.37000000000;33.88800000000;-13.50004033070
836;33360;180628.43080000000;654990.10580000000;47.30700000000;13.37000000000;33.93700000000;-13.49996006830
837;33370;180628.47340000000;654980.10590000000;47.35500000000;13.37000000000;33.98500000000;-13.49997980500
838;33380;180628.51810000000;654970.10600000000;47.40100000000;13.37000000000;34.03100000000;-13.50252230180
839;33390;180628.59070000000;654960.10630000000;47.44400000000;13.37000000000;34.07400000000;-13.50518024620
840;33400;180628.73150000000;654950.10730000000;47.43600000000;13.37000000000;34.06600000000;-13.50308938050
841;33410;180628.98100000000;654940.11050000000;47.42500000000;13.37000000000;34.05500000000;-13.50776292140
842;33420;180629.37740000000;654930.11840000000;47.31800000000;13.37000000000;33.94800000000;-13.57629530960
843;33430;180629.93560000000;654920.13410000000;47.08600000000;13.37000000000;33.71600000000;-13.56259388890
844;33440;180630.65560000000;654910.16020000000;47.02000000000;13.37000000000;33.65000000000;-13.56835275720
845;33450;180631.53730000000;654900.19930000000;47.25700000000;13.37000000000;33.88700000000;-13.57156218340
846;33460;180632.58030000000;654890.25390000000;46.40500000000;13.37000000000;33.03500000000;-13.55854991610
847;33470;180633.78440000000;654880.32680000000;46.14500000000;13.37000000000;32.77500000000;-13.57884789520
848;33480;180635.14930000000;654870.42050000000;45.71300000000;13.37000000000;32.34300000000;-13.54705488350
849;33490;180636.67460000000;654860.53760000000;45.31600000000;13.37000000000;31.94600000000;-13.58438266460
850;33500;180638.36000000000;654850.68080000000;45.07300000000;13.37000000000;31.70300000000;-13.53377375570
851;33510;180640.20500000000;654840.85250000000;44.91600000000;13.37000000000;31.54600000000;-13.58803131670
852;33520;180642.20910000000;654831.05550000000;44.81400000000;13.37000000000;31.44400000000;-13.51864710920
853;33530;180644.37170000000;654821.29230000000;44.71900000000;13.37000000000;31.34900000000;-13.58995772150
854;33540;180646.69240000000;654811.56540000000;44.70500000000;13.37000000000;31.33500000000;-13.50262423960
855;33550;180649.16460000000;654801.87590000000;44.69800000000;13.37000000000;31.32800000000;-13.51024762160
856;33560;180651.75590000000;654792.21750000000;44.69800000000;13.37000000000;31.32800000000;-13.50868230930
857;33570;180654.42690000000;654782.58080000000;44.68600000000;13.37000000000;31.31600000000;-13.50646492980
858;33580;180657.13830000000;654772.95550000000;44.60100000000;13.37000000000;31.23100000000;-13.50007319670
859;33590;180659.85700000000;654763.33210000000;44.48900000000;13.37000000000;31.11900000000;-13.49998662850
860;33600;180662.57570000000;654753.70880000000;44.35500000000;13.37000000000;30.98500000000;-13.49996209420
861;33610;180665.29440000000;654744.08540000000;44.47600000000;13.37000000000;31.10600000000;-13.49996474680
862;33620;180668.01300000000;654734.46210000000;44.69600000000;13.37000000000;31.32600000000;-13.50003644590
863;33630;180670.73170000000;654724.83870000000;44.91700000000;13.37000000000;31.54700000000;-13.50003909850
864;33640;180673.45040000000;654715.21540000000;45.13800000000;13.37000000000;31.76800000000;-13.50001456430
865;33650;180676.16910000000;654705.59210000000;45.35900000000;13.37000000000;31.98900000000;-13.49999003000
866;33660;180678.88780000000;654695.96870000000;45.47300000000;13.37000000000;32.10300000000;-13.49999268260
867;33670;180681.60650000000;654686.34540000000;45.65600000000;13.37000000000;32.28600000000;-13.49996814830
868;33680;180684.32520000000;654676.72200000000;45.80800000000;13.37000000000;32.43800000000;-13.49997080090
869;33690;180687.04380000000;654667.09870000000;45.86000000000;13.37000000000;32.49000000000;-13.50004250010
870;33700;180689.76250000000;654657.47530000000;45.87300000000;13.37000000000;32.50300000000;-13.50004515260
871;33710;180692.48120000000;654647.85200000000;45.99300000000;13.37000000000;32.62300000000;-13.49940065870
872;33720;180695.19480000000;654638.22720000000;46.19600000000;13.37000000000;32.82600000000;-13.49975029670
873;33730;180697.88440000000;654628.59570000000;46.18500000000;13.37000000000;32.81500000000;-13.49733300610
874;33740;180700.52860000000;654618.95170000000;45.76200000000;13.37000000000;32.39200000000;-13.47881852310
875;33750;180703.11100000000;654609.29090000000;45.34500000000;13.37000000000;31.97500000000;-13.37264485460
876;33760;180705.62910000000;654599.61310000000;45.81800000000;13.37000000000;32.44800000000;-13.33297843900
877;33770;180708.08270000000;654589.91880000000;46.28100000000;13.37000000000;32.91100000000;-13.35988904590
878;33780;180710.47170000000;654580.20840000000;44.89200000000;13.35300000000;31.53800000000;-13.45337436470
879;33790;180712.79620000000;654570.48230000000;45.17600000000;13.30300000000;31.87300000000;-13.41404244890
880;33800;180715.05580000000;654560.74100000000;45.15000000000;13.22000000000;31.93000000000;-13.34332723610
881;33810;180717.25070000000;654550.98480000000;44.81000000000;13.10300000000;31.70700000000;-13.33900454680
882;33820;180719.38050000000;654541.21430000000;44.47700000000;12.95300000000;31.52300000000;-13.40133322470
883;33830;180721.44540000000;654531.42980000000;44.63200000000;12.77000000000;31.86200000000;-13.47005186230
884;33840;180723.44510000000;654521.63180000000;44.46000000000;12.57000000000;31.89000000000;-13.36811628180
885;33850;180725.37950000000;654511.82070000000;44.61900000000;12.37000000000;32.24900000000;-13.33278018960
886;33860;180727.24870000000;654501.99700000000;44.29900000000;12.17000000000;32.12900000000;-13.36385042060
887;33870;180729.05250000000;654492.16100000000;44.26000000000;11.97000000000;32.29000000000;-13.46146634090
888;33880;180730.79080000000;654482.31330000000;44.19500000000;11.77000000000;32.42500000000;-13.40757718790
889;33890;180732.46350000000;654472.45420000000;44.05500000000;11.57000000000;32.48500000000;-13.34107214080
890;33900;180734.07070000000;654462.58420000000;43.95100000000;11.37000000000;32.58100000000;-13.34096744200
891;33910;180735.61210000000;654452.70380000000;44.05100000000;11.17000000000;32.88100000000;-13.40747883730
892;33920;180737.08780000000;654442.81330000000;43.54900000000;10.97000000000;32.57900000000;-13.46162117410
893;33930;180738.49760000000;654432.91320000000;43.43900000000;10.77000000000;32.66900000000;-13.36396027980
894;33940;180739.84160000000;654423.00390000000;43.21400000000;10.57000000000;32.64400000000;-13.33273769610
895;33950;180741.11960000000;654413.08590000000;42.98700000000;10.37000000000;32.61600000000;-13.36808603930
896;33960;180742.33160000000;654403.15970000000;43.24800000000;10.17000000000;33.07800000000;-13.46993965660
897;33970;180743.47950000000;654393.22580000000;43.48700000000;9.97000000000;33.51600000000;-13.49394010820
898;33980;180744.57920000000;654383.28640000000;43.65200000000;9.77000000000;33.88200000000;-13.49373035140
899;33990;180745.65270000000;654373.34420000000;43.82900000000;9.57000000000;34.25900000000;-13.49981854530
900;34000;180746.72000000000;654363.40130000000;44.08200000000;9.37000000000;34.71200000000;-13.50000311780
901;34010;180747.78730000000;654353.45850000000;43.56600000000;9.17000000000;34.39600000000;-13.49999356230
902;34020;180748.85460000000;654343.51560000000;43.73300000000;8.97000000000;34.76300000000;-13.49999467980
903;34030;180749.92190000000;654333.57270000000;43.83000000000;8.77000000000;35.06000000000;-13.49999579730
904;34040;180750.98920000000;654323.62980000000;43.82500000000;8.57000000000;35.25500000000;-13.49999691480
905;34050;180752.05650000000;654313.68690000000;43.78700000000;8.37000000000;35.41600000000;-13.49999803230
906;34060;180753.12380000000;654303.74410000000;43.76800000000;8.17000000000;35.59700000000;-13.49998847680
907;34070;180754.19110000000;654293.80120000000;43.64200000000;7.97000000000;35.67200000000;-13.49998959430
908;34080;180755.25840000000;654283.85830000000;43.51400000000;7.77000000000;35.74400000000;-13.49999071190
909;34090;180756.32570000000;654273.91540000000;43.39500000000;7.57000000000;35.82500000000;-13.49999182930
910;34100;180757.39300000000;654263.97250000000;43.17000000000;7.37000000000;35.79900000000;-13.49999294680
911;34110;180758.46030000000;654254.02960000000;42.92800000000;7.17000000000;35.75800000000;-13.49999406440
912;34120;180759.52760000000;654244.08680000000;42.68600000000;6.97000000000;35.71600000000;-13.49998450880
913;34130;180760.59490000000;654234.14390000000;41.97000000000;6.77000000000;35.20000000000;-13.49998562640
914;34140;180761.66220000000;654224.20100000000;41.12000000000;6.57000000000;34.55000000000;-13.49998674390
915;34150;180762.72950000000;654214.25810000000;40.18900000000;6.37000000000;33.81900000000;-13.49998786140
916;34160;180763.79680000000;654204.31520000000;39.64500000000;6.17000000000;33.47500000000;-13.49998897890
917;34170;180764.86410000000;654194.37240000000;39.02500000000;5.97000000000;33.05500000000;-13.49997942340
918;34180;180765.93140000000;654184.42950000000;38.73900000000;5.77000000000;32.96900000000;-13.49998054090
919;34190;180766.99870000000;654174.48660000000;38.63200000000;5.57000000000;33.06200000000;-13.49998165840
920;34200;180768.06600000000;654164.54370000000;38.44800000000;5.37000000000;33.07700000000;-13.49998277590
921;34210;180769.13330000000;654154.60080000000;38.34100000000;5.18300000000;33.15800000000;-13.49998389340
922;34220;180770.20060000000;654144.65800000000;38.26700000000;5.03500000000;33.23200000000;-13.49997433790
923;34230;180771.26790000000;654134.71510000000;38.15000000000;4.92600000000;33.22400000000;-13.49997545540
924;34240;180772.33520000000;654124.77220000000;37.88300000000;4.85800000000;33.02500000000;-13.49997657300
925;34250;180773.40250000000;654114.82930000000;37.61600000000;4.83000000000;32.78600000000;-13.49997769050
926;34260;180774.46980000000;654104.88640000000;37.53900000000;4.84200000000;32.69800000000;-13.49997880800
927;34270;180775.53710000000;654094.94360000000;37.50500000000;4.89300000000;32.61200000000;-13.49996925240
928;34280;180776.60440000000;654085.00070000000;37.57900000000;4.98300000000;32.59500000000;-13.49997036990
929;34290;180777.67170000000;654075.05780000000;37.63900000000;5.08300000000;32.55600000000;-13.49997148750
930;34300;180778.73900000000;654065.11490000000;37.26400000000;5.18300000000;32.08100000000;-13.49997260490
931;34310;180779.80630000000;654055.17200000000;37.06500000000;5.28300000000;31.78200000000;-13.49997372240
932;34320;180780.87360000000;654045.22920000000;37.05500000000;5.38300000000;31.67100000000;-13.49996416700
933;34330;180781.94090000000;654035.28630000000;37.31900000000;5.48300000000;31.83600000000;-13.49996528450
934;34340;180783.00820000000;654025.34340000000;37.55500000000;5.58300000000;31.97200000000;-13.49996640200
935;34350;180784.07550000000;654015.40050000000;37.77400000000;5.68300000000;32.09100000000;-13.49996751950
936;34360;180785.14280000000;654005.45760000000;37.88300000000;5.78300000000;32.10000000000;-13.49996863700
